performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation,overall_exploitative,reasoning,video_id,title
0.2,0.1,0.0,0.0,0.0,0.1,0.1,"The video title and thumbnail suggest a natural family moment with a baby, with minimal signs of staged content, emotional exaggeration, conflict, or commercial intent, and no clear privacy violations beyond typical family sharing.",0w3y5_kT5l4,BABY GOES SHOPPING!
0.7,0.3,0.0,0.0,0.0,0.1,0.4,"The video likely involves staged content of a baby feeding another baby, which is not a typical natural activity, but lacks strong emotional bait, conflict, or commercial elements, and shows minimal privacy concerns.",5F5vrLvZX7o,BABY FEEDS BABY!
0.1,0.0,0.0,0.0,0.0,0.3,0.1,"The video appears to document a natural family event (doctor visit) with no staged performance or emotional exaggeration, but the thumbnail shows a private medical moment of an adult, not a child, so minimal exploitation signals are present.",qO2rw3mW0tA,MEETING THE BABY DOCTOR!
0.1,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title suggest a casual vlog about a new car with no evident staged child performance, emotional exaggeration, conflict, challenge, commercial content, or privacy violation.",AiWYND0grcY,NEW CAR?!
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail shows an adult woman, not a child, and the title and description do not indicate any child-focused performative or exploitative content.",25Mx8vAEO5g,TheSacconeJolys - SMACK A BUM!
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail shows an adult, not a child, and the title and description do not indicate any staged child content, emotional bait, conflict, challenge, commercial content, or privacy violations related to children.",j6-C1T0ZfP8,GOSSIP GIRLS!
0.2,0.3,0.6,0.0,0.0,0.4,0.4,"The thumbnail and title suggest a staged family discussion with some emotional and conflict cues but no clear challenge or commercial intent, while showing a private family moment that may risk privacy but is not overtly exploitative.",ZHS6YVJw3dg,WE NEED TO HAVE A TALK?!
0.7,0.3,0.6,0.5,0.0,0.0,0.4,"The video appears to stage a playful conflict between a man and a dog, suggesting some performative content and mild emotional bait, but lacks clear signs of privacy violation or commercial exploitation.",cccWt7-xNhw,Warrior Man Vs Maltese Puppy - Day 50
0.9,0.8,0.7,0.0,0.3,0.0,0.7,"The thumbnail and title suggest staged acting with exaggerated emotions and conflict for entertainment, with some commercial intent, but no clear privacy violations or challenge format.",xVh86JIaj9I,Our Sister HATES Christmas! (Creepy Christmas)
0.9,0.9,0.8,0.7,0.3,0.0,0.7,"The video features staged acting with exaggerated emotions and a manufactured conflict narrative, typical of scripted family content, with some commercial elements but no privacy violations.",AjdK0SQGRKU,Breaking into the Doll Maker's House to Rescue our Creepy Doll! (Doll Maker Series)
0.8,0.9,0.7,0.0,0.3,0.0,0.6,"The video uses staged content with exaggerated emotional expressions and a prank/conflict narrative, includes some commercial links, but does not show private or intimate child moments, indicating moderate exploitation for content creation.",Pkl8LRbwSqA,We caught the creepy mannequin moving!
0.8,0.9,0.7,0.6,0.3,0.1,0.7,"The video uses staged, dramatic content with exaggerated emotions and conflict for clicks, indicating performative labor and emotional bait, with some commercial elements but minimal privacy violation, making it likely exploitative overall.",cp8Rl437sSg,I Survived a HAUNTED SPA! *gone wrong* 😱
0.9,0.9,0.8,0.0,0.3,0.1,0.8,"The thumbnail and title depict a staged scary scenario with exaggerated emotional expressions and manufactured conflict, typical of scripted content designed for views rather than natural family moments.",jjkeDRGwyRo,A Creepy Doll Attacked My Brother! (Doll Realm Series!)
0.9,0.7,0.8,0.0,0.0,0.0,0.7,"The video depicts a scripted, dramatic skit with staged content and emotional conflict designed for views, but does not show private or commercial exploitation.",FFNpLEOD510,I died... and came back to life!
0.9,0.8,0.7,0.0,0.3,0.0,0.7,"The thumbnail and title suggest scripted, staged content with exaggerated fear expressions and a manufactured narrative, with some commercial links present but no clear privacy violations.",YzS0EKh_nWg,Trapped in the Real Life Backrooms! (Doll Realm Series)
0.9,0.8,0.9,0.8,0.1,0.0,0.7,"The video uses staged dramatic conflict and challenge elements with exaggerated emotions and a commercial link, indicating performative content likely prioritizing views over genuine child experience.",msU3QAjWHDo,Our brother betrayed us for money! (Challenger Series)
0.9,0.8,0.9,0.0,0.0,0.2,0.8,"The thumbnail and title depict a staged, dramatic scenario with exaggerated emotions and conflict likely designed for clicks, indicating high performative labor and narrative conflict with some emotional bait, but no clear challenge or commercial content, and minimal privacy violation.",KiSL9_ARceU,My Sister is Possessed by EVIL Rumi!
0.8,0.6,0.1,0.9,0.2,0.0,0.6,"The video features a staged 24-hour challenge with exaggerated expressions for engagement, minimal conflict, slight commercial links, and likely uses children primarily as content creators rather than natural family documentation.",rtpXamGK2KE,24 Hours in a Giant Snowglobe Challenge!
0.9,0.7,0.3,0.0,0.3,0.0,0.6,"The thumbnail and title suggest scripted, performative content with exaggerated emotions and some commercial intent, but no clear privacy violations or challenge format, indicating moderate exploitation risk.",a3ANSogHf2I,Trapped in The Amazing Digital Circus in Real Life!
0.9,0.8,0.7,0.0,0.3,0.0,0.7,"The video uses staged, theatrical content with exaggerated emotions and conflict for entertainment, likely prioritizing content creation over genuine family moments, though it lacks privacy violations or challenge formats.",TfgY93yZNDI,Our Brother was Cut in Half! (Baker's Core)
0.8,0.7,0.8,0.0,0.3,0.1,0.7,"The thumbnail and title suggest staged content with manufactured drama and emotional baiting, some commercial intent, but limited privacy violation, indicating moderate exploitation risk.",2mYzgl5aVZI,Sneaking into my Sister's House! *She had no idea!*
0.9,0.8,0.9,0.0,0.3,0.0,0.7,"The video uses staged dramatic content with exaggerated fear expressions and conflict narrative, likely for clicks, but lacks privacy violations or challenge format, indicating moderate exploitation.",xTvFW30YaTw,Vecna captured our Sister!!
0.9,0.7,0.6,0.0,0.8,0.0,0.7,"The thumbnail and title show a staged skit with costume and character acting, use emotional and clickbait phrasing, imply conflict with 'evil' narrative, include clear commercial links, but do not reveal private or intimate child moments.",LTBhpzGGar0,Our Sister Turned into Evil Chef Barbie!
0.9,0.8,0.7,0.0,0.1,0.0,0.6,"The video involves scripted ghost hunting with staged costumes and exaggerated emotions to attract clicks, includes a conflict narrative with haunted dolls, but lacks challenge format or privacy violations, indicating moderate exploitation risk.",1GERbKH8sr8,Ghost Hunting in a Haunted Mansion! (The Dollhouse Mansion)
0.9,0.7,0.3,0.0,0.3,0.0,0.5,"The thumbnail and title suggest staged, performative content with some emotional exaggeration and mild conflict, but no clear privacy violations or challenge format, indicating moderate potential exploitation as content creation rather than natural family documentation.",8ds5Nl88WO4,Our Sister Turned Into Snow White!
1.0,0.8,1.0,1.0,0.5,0.0,0.8,"The thumbnail and title depict a staged, conflict-driven challenge with exaggerated emotions and some commercial promotion, indicating high performative labor and exploitative potential without privacy violations.",gEmnClPFcQE,BOYS vs GIRLS battle to the death!
0.9,0.9,0.8,0.3,0.1,0.0,0.7,"The thumbnail and title depict a staged dramatic scenario with exaggerated emotions and conflict, indicating performative content likely designed for clicks, but there is no clear privacy violation or overt commercial exploitation.",UI1xgAA2XQg,Surviving The World's Strictest Siblings!
0.9,0.8,0.6,0.0,0.3,0.0,0.7,"The thumbnail and title suggest staged, scripted content with exaggerated fear expressions and clickbait phrasing, indicating performative labor and emotional bait, with some narrative conflict but no clear challenge format or privacy violation, leading to a moderately high exploitative score.",P20MsD8dkWQ,13 Things You Should NEVER Do At night!
0.8,0.3,0.0,0.7,0.2,0.0,0.4,"The video involves staged roleplay with costumes and a timed challenge format, but lacks strong emotional bait, conflict, or privacy violations, indicating moderate performative labor without clear exploitation.",OwIdKoNnotw,Living as a King in a REAL Castle for 24 Hours!
0.8,0.7,0.6,0.0,0.7,0.0,0.6,"The thumbnail and title depict staged holiday prank content with exaggerated emotional expressions and unboxing elements, indicating performative labor and commercial intent without privacy violations or challenge format.",e5NJc1ue-zQ,"Bad Elf on a Shelf filled our room with presents Christmas Prank! Opening up 1,000 Mystery Boxes!"
0.8,0.7,0.2,0.3,0.6,0.0,0.5,"The thumbnail and title suggest staged content with exaggerated emotions and some commercial intent, but lack clear privacy violations or intense conflict, indicating moderate exploitation risk.",b5vP8YRmo-s,I tried a real life luck potion!!
0.9,0.8,0.9,0.0,0.3,0.0,0.7,The thumbnail and title depict a staged dramatic scenario with exaggerated emotions and manufactured conflict likely created primarily for content generation rather than natural family documentation.,0Fd8f23aQYQ,Stopping a Hacker Device (The Artist Core)
0.8,0.9,0.8,0.0,0.0,0.0,0.6,"The thumbnail and title depict a staged dramatic rescue scenario with exaggerated emotions and conflict, likely scripted for engagement rather than natural family documentation, but without evident privacy violations or commercial content.",Tph4k_vg33A,My Dog is Stuck in the Sewer!
0.9,0.8,0.7,0.0,0.3,0.0,0.7,"The thumbnail and title depict a staged prank scenario with exaggerated emotional expression and manufactured conflict, indicating performative labor and emotional baiting, but no evident privacy violation or challenge format.",z0hFD4yaDBM,Crazy Pranks from the Leprechaun! (Artist Core)
0.9,0.8,0.3,0.0,0.0,0.0,0.5,"The thumbnail and title suggest scripted, staged content with exaggerated emotional expressions to attract clicks, but lack clear challenge format, commercial content, or privacy violations, indicating moderate exploitation risk.",GySI4kuQhTU,Creepy Christmas Movie | Season 1
0.9,0.7,0.8,0.0,0.2,0.0,0.7,"The video depicts staged, scripted content with conflict and emotional baiting typical of manufactured drama, indicating a high likelihood of child performative labor and exploitation for content creation rather than natural family documentation.",REof3bKakyU,We stole a MYSTERY SAFE!
0.8,0.7,0.6,0.0,0.3,0.0,0.5,"The thumbnail and title suggest staged content with exaggerated emotions and some manufactured conflict, but no clear challenge format or privacy violations, and moderate commercial signals from merch links.",2jD_WuTQPEU,Don't Open the Wrong Present! (Creepy Christmas Finale!)
0.9,0.7,0.8,0.0,0.3,0.0,0.7,"The video uses scripted dramatic content with staged acting and emotional expressions to create conflict and attract views, with some commercial promotion but no privacy violations.",L2bBsw621X0,Our brother is in trouble! (Puppet Master Series)
0.8,0.7,0.6,0.9,0.3,0.0,0.7,"The video uses a staged 24-hour challenge format with exaggerated emotional expressions and some manufactured conflict, indicating performative labor and potential exploitation for content creation rather than natural family documentation.",CPr4S_34Jk4,Trapped in a Tiny House for 24 Hours with my Siblings!
0.9,0.8,0.9,0.0,0.1,0.0,0.7,"The video uses staged acting with exaggerated fear and conflict to create drama, likely for entertainment rather than natural family content, but lacks privacy violations or overt commercial exploitation.",4Sn5QpVoSQA,Saving My Brother from a Monster Under the Bed!
0.8,0.7,0.6,0.0,0.9,0.0,0.7,"The thumbnail and title suggest a scripted, dramatic holiday mystery with exaggerated emotions and clear commercial sponsorship, indicating a high level of performative labor and commercial content but no privacy violation or challenge format.",5Qre52t7yP4,A Strange Holiday Mystery!
0.9,0.8,0.9,0.0,0.1,0.0,0.7,"The video features staged, scripted content with exaggerated emotions and conflict for entertainment, typical of manufactured YouTube skits involving children, but lacks privacy violations or direct commercial exploitation.",dac_4vrPpJc,We put a SPY TRACKER DEVICE on a Hacker to find the Location of the Secret Meeting! (Project Zorgo)
